Price($),Category,Bedrooms,Bathrooms,Area(sqft),Plot_size(sqft),Address,Broker,URL,ZIP,Place_name
399900.0,House,4,2,1022.0,,"950 York St, West Palm Beach, FL 33401","Bermuda Shorts Real Estate Services, Inc",https://www.realtor.com/realestateandhomes-detail/950-York-St_West-Palm-Beach_FL_33401_M65064-58214?from=srp-list-card,33401.0,West Palm Beach
1595000.0,House,4,3.5,3383.0,9.0,"838 2nd Ave S, Tierra Verde, FL 33715",Keller Williams St Pete Realty,https://www.realtor.com/realestateandhomes-detail/838-2nd-Ave-S_Tierra-Verde_FL_33715_M64797-45990?from=srp-list-card,33715.0,Saint Petersburg
269000.0,Contingent,2,2,1477.0,,"6875 Willow Wood Dr Apt 2012, Boca Raton, FL 33434",Lang Realty,https://www.realtor.com/realestateandhomes-detail/6875-Willow-Wood-Dr-Apt-2012_Boca-Raton_FL_33434_M64399-69475?from=srp-list-card,33434.0,Boca Raton
599000.0,Contingent,2,2,1737.0,,"3734 Quail Ridge Heron Dr S Unit Green, Boynton Beach, FL 33436","Quail Ridge Country Club Realty, Inc.",https://www.realtor.com/realestateandhomes-detail/3734-Quail-Ridge-Dr-N-GR_Boynton-Beach_FL_33436_M98556-87743?from=srp-list-card,33436.0,Boynton Beach
200000.0,House,3,2,1137.0,23522.4,"Park Ln Lot 2, Jasper, FL 32052",HAPPY HOMES BROKERAGE LLC,https://www.realtor.com/realestateandhomes-detail/Park-Lane-Park-Ln_Jasper_FL_32052_M92465-20760?from=srp-list-card,32052.0,Jasper
450000.0,House,3,2,1688.0,21780.0,"6421 Amaryllis Dr, Indian Lake Estates, FL 33855",Signature Realty Associates,https://www.realtor.com/realestateandhomes-detail/6421-Amaryllis-Dr_Indian-Lake-Estates_FL_33855_M91208-23619?from=srp-list-card,33855.0,Indian Lake Estates
729000.0,House,4,2.5,2220.0,6.0,"4914 23rd Ave S, Gulfport, FL 33707",DALTON WADE INC,https://www.realtor.com/realestateandhomes-detail/4914-23rd-Ave-S_Gulfport_FL_33707_M91749-80262?from=srp-list-card,33707.0,Saint Petersburg
436000.0,House,3,2,1844.0,5.0,"32625 Kobuk Valley Ave, Wesley Chapel, FL 33543",Berkshire Hathaway HomeServices Florida Properties Group - Wesley Chapel,https://www.realtor.com/realestateandhomes-detail/32625-Kobuk-Valley-Ave_Wesley-Chapel_FL_33543_M95424-19015?from=srp-list-card,33543.0,Wesley Chapel
374900.0,Townhouse,3,2.5,1475.0,1.0,"3904 SE Caladium Ct, Stuart, FL 34997",RE MAX Prestige Realty,https://www.realtor.com/realestateandhomes-detail/3904-SE-Caladium-Ct_Stuart_FL_34997_M95376-26978?from=srp-list-card,34997.0,Stuart
339999.0,House,3,2,1499.0,10018.800000000001,"3290 Elias Cir, North Port, FL 34288",LEGACY PREMIER REALTY LLC,https://www.realtor.com/realestateandhomes-detail/3290-Elias-Cir_North-Port_FL_34288_M95446-73235?from=srp-list-card,34288.0,North Port
240000.0,Mobile house,3,2,,,"3271 Fairway Dr, Pompano Beach, FL 33069","Puskas Mobile Homes, LLC",https://www.realtor.com/realestateandhomes-detail/3271-Fairway-Dr_Pompano-Beach_FL_33069_M91329-69328?from=srp-list-card,33069.0,Pompano Beach
42000.0,Mobile house,2,2,,,"325 Gardenia Dr, Fruitland Park, FL 34731",Lake Griffin Isles,https://www.realtor.com/realestateandhomes-detail/325-Gardenia-Dr_Fruitland-Park_FL_34731_M91917-78480?from=srp-list-card,34731.0,Fruitland Park
445000.0,Pending,5,3,3106.0,7.0,"13845 Carlow Park Dr, Riverview, FL 33579",Better Homes and Gardens Real Estate Atchley Properties,https://www.realtor.com/realestateandhomes-detail/13845-Carlow-Park-Dr_Riverview_FL_33579_M92008-08352?from=srp-list-card,33579.0,Riverview
67900.0,Mobile house,2,2,1344.0,,"1335 Fleming Ave Lot 31, Ormond Beach, FL 32174",Global Homes,https://www.realtor.com/realestateandhomes-detail/1335-Fleming-Ave-Lot-31_Ormond-Beach_FL_32174_M99749-96740?from=srp-list-card,32174.0,Ormond Beach
407990.0,Townhouse,3,2.5,,,"34523 SW 189 Ct Unit 34523, Homestead, FL 33030",Malibu Bay Realty,https://www.realtor.com/realestateandhomes-detail/34523-SW-189-Ct_Homestead_FL_33030_M97726-29630?from=srp-list-card,33030.0,Homestead
725000.0,Townhouse,2,1.5,1122.0,,"11 Sandy Cove Rd # 8F, Sarasota, FL 34242",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/11-Sandy-Cove-Rd-F8_Sarasota_FL_34242_M64904-04172?from=srp-list-card,34242.0,Sarasota
515000.0,House,3,2,1912.0,7.0,"11809 Classic Lake Way, Tampa, FL 33635",RE/MAX ACTION FIRST,https://www.realtor.com/realestateandhomes-detail/11809-Classic-Lake-Way_Tampa_FL_33635_M65055-91131?from=srp-list-card,33635.0,Tampa
1299999.0,House,5,4,3831.0,18730.8,"9399 Trinana Cir, Winter Garden, FL 34787",Premier Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/9399-Trinana-Cir_Winter-Garden_FL_34787_M64871-76342?from=srp-list-card,34787.0,Winter Garden
3895000.0,House,4,4.5,3563.0,20908.8,"12651 Colliers Reserve Dr, Naples, FL 34110",Premier Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/12651-Colliers-Reserve-Dr_Naples_FL_34110_M64597-39806?from=srp-list-card,34110.0,Naples
289995.0,Mobile house,2,1,855.0,,"2567 NE Herons Walk, Jensen Beach, FL 34957",Michael Brendan Barnett - Ocean View,https://www.realtor.com/realestateandhomes-detail/2567-NE-Herons-Walk_Jensen-Beach_FL_34957_M99731-85826?from=srp-list-card,34957.0,Jensen Beach
1190000.0,Condo,2,3,1547.0,,"851 NE 1st Ave Unit 3007, Miami, FL 33132",Trust International Rlty Inc.,https://www.realtor.com/realestateandhomes-detail/851-NE-1st-Ave-Unit-3007_Miami_FL_33132_M99198-98967?from=srp-list-card,33132.0,Miami
131900.0,Condo,1,1,450.0,871.0,"24-5 E Pine St, Lanark Village, FL 32323","Stauffer Realty, LLC",https://www.realtor.com/realestateandhomes-detail/24-5-E-Pine-St_Lanark-Village_FL_32323_M98895-16422?from=srp-list-card,32323.0,Lanark Village
76000.0,Land,,,,92782.79999999999,"8 Jericho Trl, Eustis, FL 32736",CENTURY 21 Lighthouse Realty,https://www.realtor.com/realestateandhomes-detail/8-Jericho-Trl_Eustis_FL_32736_M98769-63503?from=srp-list-card,32736.0,Eustis
595000.0,House,4,3,2405.0,9.0,"1752 Killian Dr NE, Palm Bay, FL 32905",Berkshire Hathaway HomeServices Florida Realty,https://www.realtor.com/realestateandhomes-detail/1752-Killian-Dr-NE_Palm-Bay_FL_32905_M91357-32081?from=srp-list-card,32905.0,Palm Bay
385000.0,Land,,,,1762002.0000000002,"1100 Arbuckle Creek Rd, Lorida, FL 33857","WHITETAIL PROPERTIES REAL ESTATE, LLC",https://www.realtor.com/realestateandhomes-detail/1100-Arbuckle-Creek-Rd_Lorida_FL_33857_M90299-91119?from=srp-list-card,33857.0,Lorida
172400.0,Mobile house,2,2,1092.0,,"706 Bamboo Ct, Naples, FL 34110",Caribbean Naples,https://www.realtor.com/realestateandhomes-detail/706-Bamboo-Ct_Naples_FL_34110_M91272-11776?from=srp-list-card,34110.0,Naples
129900.0,Mobile house,2,2,1232.0,,"19663 Pandora Cir Unit 415, North Fort Myers, FL 33917",Hometown America Communities,https://www.realtor.com/realestateandhomes-detail/19663-Pandora-Cir-415_North-Fort-Myers_FL_33917_M90138-97845?from=srp-list-card,33917.0,North Fort Myers
300000.0,Townhouse,2,2.5,1286.0,2.0,"13917 Molina Dr, Jacksonville, FL 32256",MOMENTUM REALTY,https://www.realtor.com/realestateandhomes-detail/13917-Molina-Dr_Jacksonville_FL_32256_M91046-80153?from=srp-list-card,32256.0,Jacksonville
245500.0,Mobile house,3,2,1920.0,,"955 W Norman St, Lady Lake, FL 32159",RIGHT REALTY CONNECTION INC,https://www.realtor.com/realestateandhomes-detail/955-W-Norman-St_Lady-Lake_FL_32159_M99856-07384?from=srp-list-card,32159.0,Lady Lake
599999.0,House,3,2,2013.0,,"11154 Town View Ct, Jacksonville, FL 32256",SUMMER BREEZE REALTY,https://www.realtor.com/realestateandhomes-detail/11154-Town-View-Ct_Jacksonville_FL_32256_M96144-38196?from=srp-list-card,32256.0,Jacksonville
59900.0,Land,,,,11325.6,"N 48th St, Fort Pierce, FL 34945",Bradley & Real Estate,https://www.realtor.com/realestateandhomes-detail/N-48th-St_Fort-Pierce_FL_34945_M95938-19220?from=srp-list-card,34945.0,Fort Pierce
579876.0,Land,,,,15308726.4,"Rick Rd, Perry, FL 32347","AFG TRI STATE REALTY, INC",https://www.realtor.com/realestateandhomes-detail/Rick-Rd_Perry_FL_32347_M93209-53987?from=srp-list-card,32347.0,Perry
229900.0,Mobile house,2,2,1188.0,5.0,"29 Amsterdam Ave, Punta Gorda, FL 33950","GULF ACCESS HOMES, INC.",https://www.realtor.com/realestateandhomes-detail/29-Amsterdam-Ave_Punta-Gorda_FL_33950_M94456-69483?from=srp-list-card,33950.0,Punta Gorda
132900.0,Pending,3,2,,,"11211 East Bay Rd Lot 20, Gibsonton, FL 33534",Bay Landings East,https://www.realtor.com/realestateandhomes-detail/11211-East-Bay-Rd-Lot-20_Gibsonton_FL_33534_M94132-07244?from=srp-list-card,33534.0,Gibsonton
299900.0,Townhouse,3,2.5,1368.0,1.0,"11796 Beardgrass Way, Jacksonville, FL 32258",THE THAYVER GROUP,https://www.realtor.com/realestateandhomes-detail/11796-Beardgrass-Way_Jacksonville_FL_32258_M93154-40330?from=srp-list-card,32258.0,Jacksonville
39900.0,Mobile house,1,1,,,"2850 New Tampa Hwy Lot 45, Lakeland, FL 33815",Shangri La,https://www.realtor.com/realestateandhomes-detail/2850-New-Tampa-Hwy-Lot-45_Lakeland_FL_33815_M94418-46851?from=srp-list-card,33815.0,Lakeland
199500.0,Mobile house,2,2,1339.0,,"23 S Harbor Dr, Vero Beach, FL 32960",Newby Realty Inc,https://www.realtor.com/realestateandhomes-detail/23-S-Harbor-Dr_Vero-Beach_FL_32960_M93019-11235?from=srp-list-card,32960.0,Vero Beach
88500.0,Land,,,,6.0,"Glover Ln, Apopka, FL 32703",YOUR HOME SOLD GUARANTEED REALTY LLC,https://www.realtor.com/realestateandhomes-detail/Glover-Ln_Apopka_FL_32703_M93282-30524?from=srp-list-card,32703.0,Apopka
199000.0,Mobile house,2,2,,1.0,"5847 Patriot Pass Unit 213, Groveland, FL 34736","USA Mobile & Manufactured Homes Sales, LLC.",https://www.realtor.com/realestateandhomes-detail/5847-Patriot-Pass-213_Groveland_FL_34736_M93220-90864?from=srp-list-card,34736.0,Groveland
165000.0,Land,,,,250905.59999999998,"20105 E Colonial Dr, Christmas, FL 32709",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/20105-E-Colonial-Dr_Christmas_FL_32709_M93759-28689?from=srp-list-card,32709.0,Christmas
2750000.0,House,3,3.5,2695.0,7.0,"2645 Sorrel Way, Naples, FL 34105",Premiere Plus Realty Co.,https://www.realtor.com/realestateandhomes-detail/2645-Sorrel-Way_Naples_FL_34105_M61240-48197?from=srp-list-card,34105.0,Naples
59500.0,Mobile house,2,2,1000.0,,"1654 Clearwater Largo Rd Lot 906, Clearwater, FL 33756","TEAM SHERROD MOBILE HOME SALES, LLC.",https://www.realtor.com/realestateandhomes-detail/1654-Clearwater-Largo-Rd-Lot-906_Clearwater_FL_33756_M96884-73914?from=srp-list-card,33756.0,Clearwater
710000.0,Townhouse,3,2.5,1875.0,,"2238 Appleton Cir S Unit 2238, Oakland Park, FL 33309","Genesis Commercial Group, Inc",https://www.realtor.com/realestateandhomes-detail/2238-Appleton-Cir-S_Oakland-Park_FL_33309_M93076-76243?from=srp-list-card,33309.0,Fort Lauderdale
525000.0,Land,,,,335412.0,"4424 Junction Rd, Middleburg, FL 32068",Coldwell Banker Premier Properties,https://www.realtor.com/realestateandhomes-detail/4424-Junction-Dr_Middleburg_FL_32068_M94828-17050?from=srp-list-card,32068.0,Middleburg
1250000.0,House,4,3.5,2502.0,5.0,"158 Bonnette Hunt Club Ln, Palm Beach Gardens, FL 33418",Illustrated Properties LLC,https://www.realtor.com/realestateandhomes-detail/158-Bonnette-Hunt-Club-Ln_Palm-Beach-Gardens_FL_33418_M93482-28729?from=srp-list-card,33418.0,Palm Beach Gardens
346999.0,Townhouse,3,2.5,1925.0,2.0,"15044 Lyla Ter, Lakewood Ranch, FL 34211",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/15044-Lyla-Ter_Lakewood-Ranch_FL_34211_M94154-35935?from=srp-list-card,34211.0,Bradenton
1150000.0,House,5,4.5,4027.0,10890.0,"18339 Parksville Dr, Estero, FL 33928",Realty One Group MVP,https://www.realtor.com/realestateandhomes-detail/18339-Parksville-Dr_Estero_FL_33928_M99038-94413?from=srp-list-card,33928.0,Estero
334500.0,Townhouse,3,2.5,1528.0,1.0,"2702 Giardino Loop, Kissimmee, FL 34741",LPT REALTY LLC,https://www.realtor.com/realestateandhomes-detail/2702-Giardino-Loop_Kissimmee_FL_34741_M98521-92796?from=srp-list-card,34741.0,Kissimmee
46900.0,Pending,2,1.5,,,"2560 62nd Ave N Lot 312, Saint Petersburg, FL 33702",Florida Retreat Mobile Home Sales,https://www.realtor.com/realestateandhomes-detail/2560-62nd-Ave-N-Lot-312_Saint-Petersburg_FL_33702_M99764-78804?from=srp-list-card,33702.0,Saint Petersburg
127500.0,Mobile house,2,2,784.0,,"916 52nd Avenue Ln W, Bradenton, FL 34207",Michael Brendan Barnett - Vista Del Lago,https://www.realtor.com/realestateandhomes-detail/916-52nd-Avenue-Ln-W_Bradenton_FL_34207_M99594-57697?from=srp-list-card,34207.0,Bradenton
135000.0,Mobile house,2,2,1200.0,,"8 Cypress Grove Ln, Ormond Beach, FL 32174",Aberdeen At Ormond Beach,https://www.realtor.com/realestateandhomes-detail/8-Cypress-Grove-Ln_Ormond-Beach_FL_32174_M99876-83557?from=srp-list-card,32174.0,Ormond Beach
365000.0,House,3,2.5,,,"2813 W 23rd St, Lehigh Acres, FL 33971",Realty Of South West Inc,https://www.realtor.com/realestateandhomes-detail/2813-23rd-St-W_Lehigh-Acres_FL_33971_M99407-65096?from=srp-list-card,33971.0,Lehigh Acres
256900.0,Mobile house,2,2,1300.0,1.0,"13 Westfield Ct Unit 13, Melbourne, FL 32934",Lamplighter Village,https://www.realtor.com/realestateandhomes-detail/13-N-Westfield-Ct_Melbourne_FL_32934_M98395-07601?from=srp-list-card,32934.0,Melbourne
1175000.0,Contingent,3,4,2500.0,8.0,"83 Willowick Dr, Naples, FL 34110",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/83-Willowick-Dr_Naples_FL_34110_M98107-82087?from=srp-list-card,34110.0,Naples
439900.0,House,3,2,1320.0,6.0,"908 SW 7th Ave, Boynton Beach, FL 33426",RE/MAX Select Group,https://www.realtor.com/realestateandhomes-detail/908-SW-7th-Ave_Boynton-Beach_FL_33426_M67602-84772?from=srp-list-card,33426.0,Boynton Beach
99500.0,Mobile house,2,2,1440.0,,"16880 Church Dr, North Fort Myers, FL 33917",PRO MANAGEMENT REALTY LLC,https://www.realtor.com/realestateandhomes-detail/16880-Church-Dr_North-Fort-Myers_FL_33917_M90560-40577?from=srp-list-card,33917.0,North Fort Myers
569900.0,House,3,2.5,1423.0,3.0,"1284 NW 125th Ter, Sunrise, FL 33323",Potential Property Group,https://www.realtor.com/realestateandhomes-detail/1284-NW-125th-Ter_Sunrise_FL_33323_M63651-23567?from=srp-list-card,33323.0,Fort Lauderdale
69900.0,Mobile house,2,1,,,"3001 SW 18th Ter, Fort Lauderdale, FL 33315",Remax City Centre Realty,https://www.realtor.com/realestateandhomes-detail/3001-SW-18th-Ter_Ft-Lauderdale_FL_33315_M91207-56303?from=srp-list-card,33315.0,Fort Lauderdale
405999.0,House,4,3,2032.0,8.0,"15101 Anchorage Rd, Babcock Ranch, FL 33982",Lennar - Southwest Florida,https://www.realtor.com/realestateandhomes-detail/15101-Anchorage-Rd_Punta-Gorda_FL_33982_M90819-41256?from=srp-list-card,33982.0,Punta Gorda
69900.0,Mobile house,2,2,1152.0,,"19505 Ravines Ct Unit 35H, North Fort Myers, FL 33903",Lighthouse Mobile Home Sales,https://www.realtor.com/realestateandhomes-detail/19505-Ravines-Ct-35H_North-Fort-Myers_FL_33903_M90492-61539?from=srp-list-card,33903.0,North Fort Myers
99099.0,Mobile house,2,2,1176.0,,"2705 Alcott Dr, Lake Wales, FL 33898",Renee's Resales Llc,https://www.realtor.com/realestateandhomes-detail/2705-Alcott-Dr_Lake-Wales_FL_33898_M91419-72868?from=srp-list-card,33898.0,Lake Wales
299800.0,Condo,2,2,1436.0,,"9284 Vista Del Lago Unit F, Boca Raton, FL 33428",Keyes - Boca East,https://www.realtor.com/realestateandhomes-detail/9284-Vista-Del-Lago-F_Boca-Raton_FL_33428_M90020-35012?from=srp-list-card,33428.0,Boca Raton
138000.0,Mobile house,2,2,,,"29200 S Jones Loop Rd Unit 313, Punta Gorda, FL 33950",Lighthouse Mobile Home Sales,https://www.realtor.com/realestateandhomes-detail/29200-Jones-Loop-Rd-Lot-313_Punta-Gorda_FL_33950_M90219-35884?from=srp-list-card,33950.0,Punta Gorda
725000.0,Pending,4,3.5,4513.0,13939.2,"6124 Sanctuary Garden Blvd, Port Orange, FL 32128",Coldwell Banker Coast Realty,https://www.realtor.com/realestateandhomes-detail/6124-Sanctuary-Garden-Blvd_Port-Orange_FL_32128_M54132-23973?from=srp-list-card,32128.0,Port Orange
594000.0,House,3,2,1934.0,6.0,"4204 Montegrappa Way, Wesley Chapel, FL 33543",RE MAX Premier Group,https://www.realtor.com/realestateandhomes-detail/4204-Montegrappa-Way_Wesley-Chapel_FL_33543_M99642-03962?from=srp-list-card,33543.0,Wesley Chapel
49999.0,Mobile house,2,2,864.0,,"20 El Presidente Blvd, Leesburg, FL 34748","Four Star Homes, Inc.",https://www.realtor.com/realestateandhomes-detail/20-El-Presidente-Blvd_Leesburg_FL_34748_M94487-70254?from=srp-list-card,34748.0,Leesburg
119900.0,House,1,1.5,724.0,,"4141 16th St Apt 506, Vero Beach, FL 32960","Savannahs Realty Group, Inc",https://www.realtor.com/realestateandhomes-detail/4141-16th-St-Apt-506_Vero-Beach_FL_32960_M94452-18538?from=srp-list-card,32960.0,Vero Beach
145900.0,Mobile house,2,2,1398.0,,"2434 Crooked Stick Dr Unit 260, Winter Haven, FL 33881",Renee's Resales Llc,https://www.realtor.com/realestateandhomes-detail/2434-Crooked-Stick-Dr-260_Winter-Haven_FL_33881_M90956-03334?from=srp-list-card,33881.0,Winter Haven
174900.0,Mobile house,4,3,1904.0,,"3003 Pine Valley Dr Unit 809, Winter Haven, FL 33881",Crf Communities,https://www.realtor.com/realestateandhomes-detail/3003-Pine-Valley-Dr-809_Winter-Haven_FL_33881_M92273-13761?from=srp-list-card,33881.0,Winter Haven
612000.0,Pending,4,3,2670.0,12196.800000000001,"6326 NW 39th Ln, Gainesville, FL 32606",Coldwell Banker M.M. Parrish Realtors,https://www.realtor.com/realestateandhomes-detail/6326-NW-39th-Ln_Gainesville_FL_32606_M91908-33652?from=srp-list-card,32606.0,Gainesville
28500.0,Mobile house,2,1,,,"10675 Seminole Blvd Lot 30, Largo, FL 33778",Richmar,https://www.realtor.com/realestateandhomes-detail/10675-Seminole-Blvd-Lot-30_Largo_FL_33778_M92368-49146?from=srp-list-card,33778.0,Largo
29900.0,Mobile house,2,1,,,"4125 Park St N Lot 729, Saint Petersburg, FL 33709",Florida Retreat Mobile Home Sales,https://www.realtor.com/realestateandhomes-detail/4125-Park-St-N-Lot-729_Saint-Petersburg_FL_33709_M97437-81816?from=srp-list-card,33709.0,Saint Petersburg
29900.0,Mobile house,2,2,560.0,,"1250 Lakeview Dr Lot 35, Deland, FL 32720",Lakeview Terrace,https://www.realtor.com/realestateandhomes-detail/1250-Lakeview-Dr-Lot-35_Deland_FL_32720_M97458-48173?from=srp-list-card,32720.0,Deland
719000.0,House,5,4,2859.0,7.0,"3519 Harlowe Run, Bradenton, FL 34211",Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/3519-Harlowe-Run_Bradenton_FL_34211_M97948-95799?from=srp-list-card,34211.0,Bradenton
74000.0,Mobile house,2,2,1475.0,,"1371 Calle Del Sol Cir, Port Orange, FL 32129","Weichert, Realtors - Hallmark Properties",https://www.realtor.com/realestateandhomes-detail/1371-Calle-Del-Sol-Cir_Port-Orange_FL_32129_M98170-12766?from=srp-list-card,32129.0,Port Orange
1329900.0,House,4,3,2872.0,,"12669 Nautilus Cir, Palm Beach Gardens, FL 33412",Sainaam Realty & Investment,https://www.realtor.com/realestateandhomes-detail/12669-Nautilus-Cir_Palm-Beach-Gardens_FL_33412_M96376-78793?from=srp-list-card,33412.0,West Palm Beach
37000.0,Mobile house,2,1.5,792.0,,"211 Highland Dr, Leesburg, FL 34788",RIGHT REALTY CONNECTION INC,https://www.realtor.com/realestateandhomes-detail/211-Highland-Dr_Leesburg_FL_34788_M96396-31989?from=srp-list-card,34788.0,Leesburg
390000.0,House,5,3.5,2175.0,10454.4,"997 Pearly Ridge Ln, Lakeland, FL 33809",Keller Williams Realty Smart 1,https://www.realtor.com/realestateandhomes-detail/997-Pearly-Ridge-Ln_Lakeland_FL_33809_M97608-93234?from=srp-list-card,33809.0,Lakeland
15900.0,Mobile house,1,1,574.0,,"3 Aa St, Lakeland, FL 33815",Superior Integrity Mobile Home Sales,https://www.realtor.com/realestateandhomes-detail/3-Aa-St_Lakeland_FL_33815_M97663-18946?from=srp-list-card,33815.0,Lakeland
474900.0,Mobile house,2,2,1477.0,9.0,"3091 Inlet Dr, Dania Beach, FL 33312",Florida Brokers Real Estate,https://www.realtor.com/realestateandhomes-detail/3091-Inlet-Dr_Fort-Lauderdale_FL_33312_M97486-99240?from=srp-list-card,33312.0,Fort Lauderdale
46300.0,Mobile house,2,2,936.0,,"2425 Harden Blvd Lot 28, Lakeland, FL 33803","Someday Mobile Home Sales, LLC",https://www.realtor.com/realestateandhomes-detail/2425-Harden-Blvd-Lot-28_Lakeland_FL_33803_M94780-56369?from=srp-list-card,33803.0,Lakeland
287800.0,Condo,2,2,1098.0,,"43989 Boardwalk Loop Unit 2027, Punta Gorda, FL 33982",RYW Properties,https://www.realtor.com/realestateandhomes-detail/43989-Boardwalk-Loop-Unit-2027_Punta-Gorda_FL_33982_M95058-99650?from=srp-list-card,33982.0,Punta Gorda
47000.0,Mobile house,2,2,1312.0,,"16 S Granada Ln, Port Saint Lucie, FL 34952",Canedo Realty,https://www.realtor.com/realestateandhomes-detail/16-S-Granada-Ln_Port-Saint-Lucie_FL_34952_M94925-65381?from=srp-list-card,34952.0,Port Saint Lucie
28900.0,Mobile house,2,2,952.0,,"37940 Poncan Cir, Zephyrhills, FL 33541",Mobile Home Spot Inc.,https://www.realtor.com/realestateandhomes-detail/37940-Poncan-Cir_Zephyrhills_FL_33541_M94434-62205?from=srp-list-card,33541.0,Zephyrhills
325000.0,Land,,,,1566417.6,"0 SE 62nd Pl, Morriston, FL 32668",Keller Williams Realty Elite Partners II,https://www.realtor.com/realestateandhomes-detail/0-SE-62nd-Pl_Morriston_FL_32668_M91651-62302?from=srp-list-card,32668.0,Morriston
519990.0,House,4,3,2205.0,5.0,"17043 Great Heron Ln, Punta Gorda, FL 33982","Christopher Alan Realty, Llc",https://www.realtor.com/realestateandhomes-detail/17043-Great-Heron-Ln_Punta-Gorda_FL_33982_M91721-88028?from=srp-list-card,33982.0,Punta Gorda
36900.0,Mobile house,3,2,720.0,,"1000 Walker St Lot 132, Daytona Beach, FL 32117","Four Star Homes, Inc.",https://www.realtor.com/realestateandhomes-detail/1000-Walker-St-Lot-132_Daytona-Beach_FL_32117_M98142-12262?from=srp-list-card,32117.0,Daytona Beach
74000.0,Mobile house,2,2,,,"35711 Washington Loop Rd Unit MH25, Punta Gorda, FL 33982",Coast to coast mobile home sales LLC,https://www.realtor.com/realestateandhomes-detail/35711-Washington-Loop-Rd-Unit-MH_Punta-Gorda_FL_33982_M97303-55921?from=srp-list-card,33982.0,Punta Gorda
715000.0,Condo,3,2.5,1424.0,,"4611 NW 83rd Pkwy Unit 4611, Doral, FL 33166","EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/4611-NW-83rd-Pkwy_Doral_FL_33166_M98142-07523?from=srp-list-card,33166.0,Miami
424900.0,Pending,4,2,2242.0,10454.4,"1313 SW 14th St, Cape Coral, FL 33991",Raso Realty Inc,https://www.realtor.com/realestateandhomes-detail/1313-SW-14th-St_Cape-Coral_FL_33991_M56096-44565?from=srp-list-card,33991.0,Cape Coral
630000.0,Townhouse,3,3.5,1893.0,1.0,"1238 Formosa Ave, Winter Park, FL 32789",United Real Estate Preferred,https://www.realtor.com/realestateandhomes-detail/1238-Formosa-Ave_Winter-Park_FL_32789_M97778-59684?from=srp-list-card,32789.0,Winter Park
146900.0,Mobile house,3,2,1393.0,,"64 Twin Coach Ct Unit 157, Daytona Beach, FL 32119",Carriage Cove,https://www.realtor.com/realestateandhomes-detail/64-Twin-Coach-Ct-157_Daytona-Beach_FL_32119_M96451-80301?from=srp-list-card,32119.0,Daytona Beach
489000.0,House,3,2.5,2748.0,6.0,"3481 Lazy River Ter, Sanford, FL 32771",Keller Williams Realty at The Parks,https://www.realtor.com/realestateandhomes-detail/3481-Lazy-River-Ter_Sanford_FL_32771_M95936-09720?from=srp-list-card,32771.0,Sanford
625000.0,House,2,2,1684.0,7.0,"638 Coral Reef Way, Daytona Beach, FL 32124",Winslow Homes LLC,https://www.realtor.com/realestateandhomes-detail/638-Coral-Reef-Way_Daytona-Beach_FL_32124_M96312-17813?from=srp-list-card,32124.0,Daytona Beach
319000.0,House,3,2,1400.0,12632.4,"27040 W 12th Ave, Hilliard, FL 32046",FLORIDA HOMES REALTY & MTG LLC,https://www.realtor.com/realestateandhomes-detail/27040-W-12th-Ave_Hilliard_FL_32046_M98776-67134?from=srp-list-card,32046.0,Hilliard
53900.0,Mobile house,2,2,1248.0,,"69 Tropical Ct, Port Orange, FL 32127","Four Star Homes, Inc.",https://www.realtor.com/realestateandhomes-detail/69-Tropical-Ct_Port-Orange_FL_32127_M97635-39680?from=srp-list-card,32127.0,Port Orange
458000.0,House,3,2.5,2267.0,4.0,"2447 Gold Dust Dr, Clermont, FL 34715",Young Real Estate,https://www.realtor.com/realestateandhomes-detail/2447-Gold-Dust-Dr_Clermont_FL_34715_M97258-13369?from=srp-list-card,34715.0,Clermont
26995.0,Mobile house,2,1.5,,,"751 10th St E Lot 415, Palmetto, FL 34221","Florida MH Sales, LLC dba Mobile Home Sales by Jennifer",https://www.realtor.com/realestateandhomes-detail/751-10th-St-E-Lot-415_Palmetto_FL_34221_M94699-03534?from=srp-list-card,34221.0,Palmetto
85000.0,Mobile house,2,2,832.0,,"28 Ultimo Ct Unit 1210, Fort Myers, FL 33912",Cove Communities,https://www.realtor.com/realestateandhomes-detail/28-Ultimo-Ct-1210_Fort-Myers_FL_33912_M94989-50066?from=srp-list-card,33912.0,Fort Myers
145000.0,Contingent,3,2,1892.0,8.0,"104 Jenkins Ave, Branford, FL 32008","HOMETOWN REALTY OF NORTH FLORIDA, INC.",https://www.realtor.com/realestateandhomes-detail/104-Jenkins-Ave_Branford_FL_32008_M94925-78197?from=srp-list-card,32008.0,Branford
88300.0,Mobile house,2,2,,,"825 Poinsettia St Unit 703, Casselberry, FL 32707","Pinetree Realty, LLC",https://www.realtor.com/realestateandhomes-detail/825-Poinsettia-St-703_Casselberry_FL_32707_M94126-85084?from=srp-list-card,32707.0,Casselberry
